date,Ibex 35,ibex 35 down,credito,recesión,Ibex 35%,ibex 35 down%,credito%,recesión%
2019-12-06,20,0,81,5,-28.57,0.0,-11.96,-37.5
2019-12-07,4,0,66,1,-80.0,0.0,-18.52,-79.98
2019-12-08,3,0,53,3,-24.99,0.0,-19.7,199.8
2019-12-09,28,10,81,4,833.06,1000000.0,52.83,33.32
2019-12-10,27,19,87,5,-3.57,89.99,7.41,24.99
2019-12-11,29,9,86,4,7.41,-52.63,-1.15,-20.0
2019-12-12,31,9,83,5,6.9,0.0,-3.49,24.99
2019-12-13,42,0,84,3,35.48,-99.99,1.2,-39.99
2019-12-14,5,0,68,1,-88.09,0.0,-19.05,-66.64
2019-12-15,3,0,55,3,-39.99,0.0,-19.12,199.8
2019-12-16,34,9,86,5,1032.99,900000.0,56.36,66.64
2019-12-17,31,0,92,5,-8.82,-99.99,6.98,0.0
2019-12-18,36,9,87,1,16.13,900000.0,-5.43,-79.98
2019-12-19,32,10,88,4,-11.11,11.11,1.15,299.7
2019-12-20,34,0,87,2,6.25,-99.99,-1.14,-49.99
2019-12-21,5,0,66,3,-85.29,0.0,-24.14,49.98
2019-12-22,3,0,55,2,-39.99,0.0,-16.67,-33.32
2019-12-23,30,0,84,3,899.7,0.0,52.73,49.98
2019-12-24,22,0,64,1,-26.67,0.0,-23.81,-66.64
2019-12-25,6,0,41,1,-72.72,0.0,-35.94,0.0
2019-12-26,21,0,83,3,249.96,0.0,102.44,199.8
2019-12-27,31,0,86,2,47.62,0.0,3.61,-33.32
2019-12-28,4,0,70,1,-87.09,0.0,-18.6,-49.98
2019-12-29,3,0,57,3,-24.99,0.0,-18.57,199.8
2019-12-30,28,10,80,2,833.06,1000000.0,40.35,-33.32
2019-12-31,23,0,62,3,-17.86,-99.99,-22.5,49.98
2020-01-01,5,0,39,0,-78.26,0.0,-37.1,-99.97
2020-01-02,36,0,88,3,619.88,0.0,125.64,300000.0
2020-01-03,32,0,88,2,-11.11,0.0,0.0,-33.32
2020-01-04,4,0,70,4,-87.5,0.0,-20.45,99.95
2020-01-05,2,0,59,3,-49.99,0.0,-15.71,-24.99
2020-01-06,15,9,79,3,649.68,900000.0,33.9,0.0
2020-01-07,37,0,94,2,146.66,-99.99,18.99,-33.32
2020-01-08,35,0,94,4,-5.41,0.0,0.0,99.95
2020-01-09,31,0,94,2,-11.43,0.0,0.0,-49.99
2020-01-10,31,0,89,4,0.0,0.0,-5.32,99.95
2020-01-11,4,0,69,3,-87.09,0.0,-22.47,-24.99
2020-01-12,2,0,61,3,-49.99,0.0,-11.59,0.0
2020-01-13,25,0,93,3,1149.43,0.0,52.46,0.0
2020-01-14,29,0,100,1,16.0,0.0,7.53,-66.64
2020-01-15,26,9,95,4,-10.34,900000.0,-5.0,299.7
2020-01-16,29,9,93,2,11.54,0.0,-2.11,-49.99
2020-01-17,30,9,89,2,3.45,0.0,-4.3,0.0
2020-01-18,4,0,68,3,-86.66,-99.99,-23.6,49.98
2020-01-19,2,0,59,1,-49.99,0.0,-13.24,-66.64
2020-01-20,28,0,89,3,1299.35,0.0,50.85,199.8
2020-01-21,29,0,97,3,3.57,0.0,8.99,0.0
2020-01-22,26,0,94,3,-10.34,0.0,-3.09,0.0
2020-01-23,29,0,93,2,11.54,0.0,-1.06,-33.32
2020-01-24,31,9,88,3,6.9,900000.0,-5.38,49.98
2020-01-25,3,0,71,1,-90.32,-99.99,-19.32,-66.64
2020-01-26,2,0,57,1,-33.32,0.0,-19.72,0.0
2020-01-27,28,9,92,3,1299.35,900000.0,61.4,199.8
2020-01-28,34,0,89,3,21.43,-99.99,-3.26,0.0
2020-01-29,33,9,89,4,-2.94,900000.0,0.0,33.32
2020-01-30,33,0,94,6,0.0,-99.99,5.62,49.99
2020-01-31,31,0,88,7,-6.06,0.0,-6.38,16.66
2020-02-01,4,0,70,6,-87.09,0.0,-20.45,-14.28
2020-02-02,2,0,58,2,-49.99,0.0,-17.14,-66.66
2020-02-03,31,0,85,4,1449.28,0.0,46.55,99.95
2020-02-04,32,9,93,2,3.23,900000.0,9.41,-49.99
2020-02-05,35,0,97,7,9.37,-99.99,4.3,249.88
2020-02-06,38,9,93,4,8.57,900000.0,-4.12,-42.85
2020-02-07,38,0,89,5,0.0,-99.99,-4.3,24.99
2020-02-08,5,0,72,3,-86.84,0.0,-19.1,-39.99
2020-02-09,2,0,60,2,-59.99,0.0,-16.67,-33.32
2020-02-10,35,9,90,3,1649.18,900000.0,50.0,49.98
2020-02-11,36,0,98,5,2.86,-99.99,8.89,66.64
2020-02-12,35,0,92,6,-2.78,0.0,-6.12,20.0
2020-02-13,38,0,92,6,8.57,0.0,0.0,0.0
2020-02-14,36,0,89,5,-5.26,0.0,-3.26,-16.66
2020-02-15,4,0,69,2,-88.89,0.0,-22.47,-59.99
2020-02-16,3,10,59,4,-24.99,1000000.0,-14.49,99.95
2020-02-17,37,0,93,1,1132.96,-99.99,57.63,-74.98
2020-02-18,37,0,96,5,0.0,0.0,3.23,399.6
2020-02-19,36,9,97,4,-2.7,900000.0,1.04,-20.0
2020-02-20,35,0,89,3,-2.78,-99.99,-8.25,-24.99
2020-02-21,35,18,86,3,0.0,1800000.0,-3.37,0.0
2020-02-22,4,0,66,4,-88.57,-99.99,-23.26,33.32
2020-02-23,2,0,56,4,-49.99,0.0,-15.15,0.0
2020-02-24,43,9,73,4,2048.98,900000.0,30.36,0.0
2020-02-25,41,9,74,7,-4.65,0.0,1.37,74.98
2020-02-26,48,9,85,8,17.07,0.0,14.86,14.28
2020-02-27,46,9,90,4,-4.17,0.0,5.88,-49.99
2020-02-28,51,18,88,8,10.87,99.99,-2.22,99.98
2020-02-29,8,0,67,4,-84.31,-99.99,-23.86,-49.99
2020-03-01,4,0,64,4,-49.99,0.0,-4.48,0.0
2020-03-02,54,26,92,7,1249.69,2600000.0,43.75,74.98
2020-03-03,53,0,92,9,-1.85,-100.0,0.0,28.57
2020-03-04,49,17,89,7,-7.55,1700000.0,-3.26,-22.22
2020-03-05,52,26,91,3,6.12,52.94,2.25,-57.13
2020-03-06,52,27,87,4,0.0,3.85,-4.4,33.32
2020-03-07,6,0,64,5,-88.46,-100.0,-26.44,24.99
2020-03-08,5,0,54,5,-16.66,0.0,-15.62,0.0
2020-03-09,81,26,85,11,1519.7,2600000.0,57.41,119.98
2020-03-10,79,42,88,13,-2.47,61.54,3.53,18.18
2020-03-11,74,84,83,9,-6.33,100.0,-5.68,-30.77
2020-03-12,97,100,81,24,31.08,19.05,-2.41,166.65
2020-03-13,100,9,79,25,3.09,-91.0,-2.47,4.17
2020-03-14,14,0,65,16,-86.0,-99.99,-17.72,-36.0
2020-03-15,10,10,55,14,-28.57,1000000.0,-15.38,-12.5
2020-03-16,87,68,74,37,769.92,579.94,34.54,164.27
2020-03-17,88,34,78,97,1.15,-50.0,5.41,162.16
2020-03-18,80,77,80,68,-9.09,126.47,2.56,-29.9
2020-03-19,69,68,77,72,-13.75,-11.69,-3.75,5.88
2020-03-20,72,34,77,82,4.35,-50.0,0.0,13.89
2020-03-21,10,10,65,100,-86.11,-70.59,-15.58,21.95
2020-03-22,6,0,57,72,-40.0,-99.99,-12.31,-28.0
2020-03-23,63,55,79,64,949.84,5500000.0,38.6,-11.11
2020-03-24,97,100,60,64,53.97,81.82,-24.05,0.0
2020-03-24,97,100,60,58,0.0,0.0,0.0,-9.37
2020-03-24,97,100,84,64,0.0,0.0,40.0,10.34
2020-03-24,97,100,84,58,0.0,0.0,0.0,-9.37
2020-03-24,97,85,60,64,0.0,-15.0,-28.57,10.34
2020-03-24,97,85,60,58,0.0,0.0,0.0,-9.37
2020-03-24,97,85,84,64,0.0,0.0,40.0,10.34
2020-03-24,97,85,84,58,0.0,0.0,0.0,-9.37
2020-03-24,68,100,60,64,-29.9,17.65,-28.57,10.34
2020-03-24,68,100,60,58,0.0,0.0,0.0,-9.37
2020-03-24,68,100,84,64,0.0,0.0,40.0,10.34
2020-03-24,68,100,84,58,0.0,0.0,0.0,-9.37
2020-03-24,68,85,60,64,0.0,-15.0,-28.57,10.34
2020-03-24,68,85,60,58,0.0,0.0,0.0,-9.37
2020-03-24,68,85,84,64,0.0,0.0,40.0,10.34
2020-03-24,68,85,84,58,0.0,0.0,0.0,-9.37
2020-03-25,100,30,59,42,47.06,-64.71,-29.76,-27.59
2020-03-26,99,30,61,44,-1.0,0.0,3.39,4.76
2020-03-27,90,68,65,79,-9.09,126.66,6.56,79.54
2020-03-28,14,11,49,100,-84.44,-83.82,-24.62,26.58
2020-03-29,9,0,45,43,-35.71,-99.99,-8.16,-57.0
2020-03-30,84,38,72,40,833.24,3800000.0,60.0,-6.98
2020-03-31,83,38,72,48,-1.19,0.0,0.0,20.0
2020-04-01,80,29,74,38,-3.61,-23.68,2.78,-20.83
2020-04-02,81,39,68,34,1.25,34.48,-8.11,-10.53
2020-04-03,79,59,61,24,-2.47,51.28,-10.29,-29.41
2020-04-04,11,0,50,32,-86.07,-100.0,-18.03,33.33
2020-04-05,7,0,42,20,-36.36,0.0,-16.0,-37.5
2020-04-06,80,68,68,30,1042.71,6800000.0,61.9,50.0
2020-04-07,86,30,69,19,7.5,-55.88,1.47,-36.67
2020-04-08,89,50,65,21,3.49,66.66,-5.8,10.53
2020-04-09,75,20,57,25,-15.73,-60.0,-12.31,19.05
2020-04-10,27,0,50,27,-64.0,-100.0,-12.28,8.0
2020-04-11,10,0,50,19,-62.96,0.0,0.0,-29.63
2020-04-12,7,0,41,19,-30.0,0.0,-18.0,0.0
2020-04-13,39,20,67,23,457.08,2000000.0,63.41,21.05
2020-04-14,80,48,71,20,105.13,139.99,5.97,-13.04
2020-04-15,74,29,71,21,-7.5,-39.58,0.0,5.0
2020-04-16,84,20,66,26,13.51,-31.03,-7.04,23.81
2020-04-17,78,10,61,19,-7.14,-50.0,-7.58,-26.92
2020-04-18,10,0,50,19,-87.18,-99.99,-18.03,0.0
2020-04-19,7,0,44,13,-30.0,0.0,-12.0,-31.58
2020-04-20,72,19,66,24,928.44,1900000.0,50.0,84.61
2020-04-21,73,19,68,23,1.39,0.0,3.03,-4.17
2020-04-22,75,20,69,29,2.74,5.26,1.47,26.09
2020-04-23,73,29,68,21,-2.67,45.0,-1.45,-27.59
2020-04-24,74,20,62,16,1.37,-31.03,-8.82,-23.81
2020-04-25,10,11,53,15,-86.49,-45.0,-14.52,-6.25
2020-04-26,6,0,45,11,-40.0,-99.99,-15.09,-26.66
2020-04-27,71,10,68,16,1083.15,1000000.0,51.11,45.45
2020-04-28,70,29,70,18,-1.41,189.98,2.94,12.5
2020-04-29,74,10,66,11,5.71,-65.51,-5.71,-38.89
2020-04-30,81,9,65,21,9.46,-10.0,-1.52,90.9
2020-05-01,20,0,53,16,-75.31,-99.99,-18.46,-23.81
2020-05-02,9,22,50,8,-55.0,2200000.0,-5.66,-50.0
2020-05-03,6,0,47,13,-33.33,-100.0,-6.0,62.49
2020-05-04,70,10,100,15,1066.49,1000000.0,112.76,15.38
2020-05-05,67,27,92,12,-4.29,169.98,-8.0,-20.0
2020-05-06,71,19,81,9,5.97,-29.63,-11.96,-25.0
2020-05-07,67,10,77,16,-5.63,-47.37,-4.94,77.77
2020-05-08,66,20,67,13,-1.49,99.99,-12.99,-18.75
2020-05-09,8,11,55,14,-87.88,-45.0,-17.91,7.69
2020-05-10,6,0,42,7,-25.0,-99.99,-23.64,-50.0
2020-05-11,62,10,70,8,933.18,1000000.0,66.67,14.28
2020-05-12,60,39,76,13,-3.23,289.97,8.57,62.49
2020-05-13,61,19,80,11,1.67,-51.28,5.26,-15.38
2020-05-14,64,29,78,12,4.92,52.63,-2.5,9.09
2020-05-15,65,10,72,14,1.56,-65.51,-7.69,16.67
2020-05-16,8,0,58,15,-87.69,-99.99,-19.44,7.14
2020-05-17,5,0,51,10,-37.5,0.0,-12.07,-33.33
2020-05-18,67,10,74,20,1239.75,1000000.0,45.1,99.99
2020-05-19,73,29,73,17,8.96,189.98,-1.35,-15.0
2020-05-20,74,29,73,12,1.37,0.0,0.0,-29.41
2020-05-21,74,21,70,14,0.0,-27.59,-4.11,16.67
2020-05-22,67,10,68,16,-9.46,-52.38,-2.86,14.28
2020-05-23,8,0,54,10,-88.06,-99.99,-20.59,-37.5
2020-05-24,7,12,52,8,-12.5,1200000.0,-3.7,-20.0
2020-05-25,69,21,69,16,885.59,74.99,32.69,99.99
2020-05-26,74,39,73,13,7.25,85.71,5.8,-18.75
2020-05-27,77,30,71,10,4.05,-23.08,-2.74,-23.08
2020-05-28,79,20,70,13,2.6,-33.33,-1.41,30.0
2020-05-29,76,21,71,11,-3.8,5.0,1.43,-15.38
2020-05-30,8,11,56,8,-89.47,-47.62,-21.13,-27.27
2020-05-31,6,0,50,5,-25.0,-99.99,-10.71,-37.5
2020-06-01,70,30,68,5,1066.49,3000000.0,36.0,0.0
2020-06-02,75,20,67,12,7.14,-33.33,-1.47,139.97
2020-06-03,83,19,80,14,10.67,-5.0,19.4,16.67
2020-06-04,85,28,76,10,2.41,47.37,-5.0,-28.57
2020-06-05,88,29,69,8,3.53,3.57,-9.21,-20.0
2020-06-06,10,0,53,9,-88.64,-100.0,-23.19,12.5
2020-06-07,7,0,49,5,-30.0,0.0,-7.55,-44.44
2020-06-08,89,9,78,11,1171.26,900000.0,59.18,119.98
2020-06-09,81,38,72,20,-8.99,322.19,-7.69,81.81
2020-06-10,78,0,66,13,-3.7,-100.0,-8.33,-35.0
2020-06-11,79,10,63,9,1.28,1000000.0,-4.55,-30.77
2020-06-12,81,0,64,10,2.53,-99.99,1.59,11.11
2020-06-13,8,0,52,7,-90.12,0.0,-18.75,-30.0
2020-06-14,6,0,47,3,-25.0,0.0,-9.62,-57.13
2020-06-15,73,30,67,7,1116.48,3000000.0,42.55,133.29
2020-06-16,80,19,72,7,9.59,-36.67,7.46,0.0
2020-06-17,75,0,70,4,-6.25,-99.99,-2.78,-42.85
2020-06-18,74,10,68,10,-1.33,1000000.0,-2.86,149.96
2020-06-19,71,11,64,5,-4.05,10.0,-5.88,-50.0
2020-06-20,8,0,52,4,-88.73,-99.99,-18.75,-20.0
2020-06-21,4,0,43,6,-49.99,0.0,-17.31,49.99
2020-06-22,69,10,65,7,1624.59,1000000.0,51.16,16.66
2020-06-23,70,10,66,7,1.45,0.0,1.54,0.0
2020-06-24,65,11,65,5,-7.14,10.0,-1.52,-28.57
2020-06-25,71,32,72,12,9.23,190.89,10.77,139.97
2020-06-26,69,22,67,6,-2.82,-31.25,-6.94,-50.0
2020-06-27,8,12,53,10,-88.4,-45.45,-20.9,66.66
2020-06-28,4,0,47,6,-49.99,-99.99,-11.32,-40.0
2020-06-29,68,0,62,3,1599.6,0.0,31.91,-49.99
2020-06-30,66,42,70,7,-2.94,4200000.0,12.9,133.29
2020-07-01,63,0,73,4,-4.55,-100.0,4.29,-42.85
2020-07-02,72,31,72,5,14.29,3100000.0,-1.37,24.99
2020-07-03,67,11,67,3,-6.94,-64.51,-6.94,-39.99
2020-07-04,7,0,54,6,-89.55,-99.99,-19.4,99.97
2020-07-05,5,0,49,6,-28.57,0.0,-9.26,0.0
2020-07-06,70,0,78,8,1299.74,0.0,59.18,33.33
2020-07-07,61,10,73,4,-12.86,1000000.0,-6.41,-49.99
2020-07-08,55,21,71,7,-9.84,109.99,-2.74,74.98
2020-07-09,59,11,69,6,7.27,-47.62,-2.82,-14.28
2020-07-10,61,22,66,7,3.39,99.99,-4.35,16.66
2020-07-11,7,0,51,4,-88.52,-100.0,-22.73,-42.85
2020-07-12,4,0,46,4,-42.85,0.0,-9.8,0.0
2020-07-13,59,0,71,5,1374.66,0.0,54.35,24.99
2020-07-14,57,11,73,2,-3.39,1100000.0,2.82,-59.99
2020-07-15,56,21,70,3,-1.75,90.9,-4.11,49.98
2020-07-16,54,0,67,3,-3.57,-100.0,-4.29,0.0
2020-07-17,52,11,65,6,-3.7,1100000.0,-2.99,99.97
2020-07-18,6,12,51,1,-88.46,9.09,-21.54,-83.32
2020-07-19,4,0,45,4,-33.33,-99.99,-11.76,299.7
2020-07-20,56,11,67,3,1299.68,1100000.0,48.89,-24.99
2020-07-21,63,22,67,2,12.5,99.99,0.0,-33.32
2020-07-22,55,0,67,6,-12.7,-100.0,0.0,199.9
2020-07-23,56,0,67,5,1.82,0.0,0.0,-16.66
2020-07-24,49,11,65,7,-12.5,1100000.0,-2.99,39.99
2020-07-25,5,0,52,6,-89.79,-99.99,-20.0,-14.28
2020-07-26,4,0,46,6,-20.0,0.0,-11.54,0.0
2020-07-27,48,0,68,5,1099.73,0.0,47.83,-16.66
2020-07-28,54,0,72,3,12.5,0.0,5.88,-39.99
2020-07-29,51,0,67,2,-5.56,0.0,-6.94,-33.32
2020-07-30,60,0,70,5,17.65,0.0,4.48,149.93
2020-07-31,58,0,72,26,-3.33,0.0,2.86,419.92
2020-08-01,8,0,55,13,-86.21,0.0,-23.61,-50.0
2020-08-02,4,0,52,7,-49.99,0.0,-5.45,-46.15
2020-08-03,56,11,76,5,1299.68,1100000.0,46.15,-28.57
2020-08-04,56,0,74,4,0.0,-99.99,-2.63,-20.0
2020-08-05,57,0,71,7,1.79,0.0,-4.05,74.98
2020-08-06,52,11,71,7,-8.77,1100000.0,0.0,0.0
2020-08-07,49,11,64,7,-5.77,0.0,-9.86,0.0
2020-08-08,6,0,62,4,-87.75,-99.99,-3.12,-42.85
2020-08-09,4,0,54,3,-33.33,0.0,-12.9,-24.99
2020-08-10,51,0,71,2,1174.71,0.0,31.48,-33.32
2020-08-11,56,0,68,6,9.8,0.0,-4.23,199.9
2020-08-12,56,32,66,11,0.0,3200000.0,-2.94,83.32
2020-08-13,52,11,65,8,-7.14,-65.62,-1.52,-27.27
2020-08-14,48,0,60,5,-7.69,-99.99,-7.69,-37.5
2020-08-15,7,0,51,6,-85.41,0.0,-15.0,20.0
2020-08-16,4,0,44,8,-42.85,0.0,-13.73,33.33
2020-08-17,49,0,61,6,1124.72,0.0,38.64,-25.0
2020-08-18,46,21,64,6,-6.12,2100000.0,4.92,0.0
2020-08-19,48,32,66,7,4.35,52.38,3.12,16.66
2020-08-20,47,11,64,6,-2.08,-65.62,-3.03,-14.28
2020-08-21,47,0,61,6,0.0,-99.99,-4.69,0.0
2020-08-22,6,0,52,5,-87.23,0.0,-14.75,-16.66
2020-08-23,4,0,44,4,-33.33,0.0,-15.38,-20.0
2020-08-24,49,10,62,5,1124.72,1000000.0,40.91,24.99
2020-08-25,49,0,66,11,0.0,-99.99,6.45,119.98
2020-08-26,46,21,62,13,-6.12,2100000.0,-6.06,18.18
2020-08-27,48,0,63,9,4.35,-100.0,1.61,-30.77
2020-08-28,48,0,61,6,0.0,0.0,-3.17,-33.33
2020-08-29,6,0,51,8,-87.5,0.0,-16.39,33.33
2020-08-30,4,0,46,6,-33.33,0.0,-9.8,-25.0
2020-08-31,49,21,66,8,1124.72,2100000.0,43.48,33.33
2020-09-01,49,10,70,6,0.0,-52.38,6.06,-25.0
2020-09-02,49,21,69,7,0.0,109.99,-1.43,16.66
2020-09-03,49,0,69,8,0.0,-100.0,0.0,14.28
2020-09-04,62,0,64,8,26.53,0.0,-7.25,0.0
2020-09-05,7,0,51,6,-88.71,0.0,-20.31,-25.0
2020-09-06,4,0,44,3,-42.85,0.0,-13.73,-49.99
2020-09-07,55,0,64,7,1274.68,0.0,45.45,133.29
2020-09-08,50,10,69,7,-9.09,1000000.0,7.81,0.0
2020-09-09,52,31,69,10,4.0,209.98,0.0,42.85
2020-09-10,47,0,64,7,-9.62,-100.0,-7.25,-30.0
2020-09-11,46,0,61,4,-2.13,0.0,-4.69,-42.85
2020-09-12,5,0,48,1,-89.13,0.0,-21.31,-74.98
2020-09-13,4,0,41,3,-20.0,0.0,-14.58,199.8
2020-09-14,48,10,62,8,1099.73,1000000.0,51.22,166.61
2020-09-15,48,0,66,8,0.0,-99.99,6.45,0.0
2020-09-16,51,0,62,5,6.25,0.0,-6.06,-37.5
2020-09-17,47,0,63,11,-7.84,0.0,1.61,119.98
2020-09-18,51,10,57,8,8.51,1000000.0,-9.52,-27.27
2020-09-19,5,0,48,5,-90.19,-99.99,-15.79,-37.5
2020-09-20,4,0,42,5,-20.0,0.0,-12.5,0.0
2020-09-21,55,20,62,3,1274.68,2000000.0,47.62,-39.99
2020-09-22,51,19,64,7,-7.27,-5.0,3.23,133.29
2020-09-23,49,10,64,8,-3.92,-47.37,0.0,14.28
2020-09-24,47,10,62,13,-4.08,0.0,-3.12,62.49
2020-09-25,56,0,62,5,19.15,-99.99,0.0,-61.53
2020-09-26,6,0,50,5,-89.28,0.0,-19.35,0.0
2020-09-27,4,0,42,7,-33.33,0.0,-16.0,39.99
2020-09-28,48,0,64,6,1099.73,0.0,52.38,-14.28
2020-09-29,50,10,65,5,4.17,1000000.0,1.56,-16.66
2020-09-30,48,20,69,2,-4.0,99.99,6.15,-59.99
2020-10-01,50,0,62,9,4.17,-100.0,-10.14,349.83
2020-10-02,52,0,63,7,4.0,0.0,1.61,-22.22
2020-10-03,6,0,49,9,-88.46,0.0,-22.22,28.57
2020-10-04,4,0,43,5,-33.33,0.0,-12.24,-44.44
2020-10-05,49,10,63,8,1124.72,1000000.0,46.51,59.99
2020-10-06,52,10,66,6,6.12,0.0,4.76,-25.0
2020-10-07,49,0,65,8,-5.77,-99.99,-1.52,33.33
2020-10-08,52,0,66,5,6.12,0.0,1.54,-37.5
2020-10-09,55,0,62,6,5.77,0.0,-6.06,20.0
2020-10-10,6,0,48,9,-89.09,0.0,-22.58,49.99
2020-10-11,5,0,42,5,-16.66,0.0,-12.5,-44.44
2020-10-12,27,0,54,4,439.91,0.0,28.57,-20.0
2020-10-13,48,0,63,7,77.77,0.0,16.67,74.98
2020-10-14,50,11,65,8,4.17,1100000.0,3.17,14.28
2020-10-15,50,22,67,17,0.0,99.99,3.08,112.49
2020-10-16,52,0,61,7,4.0,-100.0,-8.96,-58.82
2020-10-17,6,0,49,5,-88.46,0.0,-19.67,-28.57
2020-10-18,3,0,40,4,-49.99,0.0,-18.37,-20.0
2020-10-19,51,0,62,6,1599.47,0.0,55.0,49.99
2020-10-20,49,11,65,13,-3.92,1100000.0,4.84,116.65
2020-10-21,47,22,64,12,-4.08,99.99,-1.54,-7.69
2020-10-22,49,0,63,10,4.26,-100.0,-1.56,-16.67
2020-10-23,50,0,60,3,2.04,0.0,-4.76,-69.99
2020-10-24,5,0,48,4,-90.0,0.0,-20.0,33.32
2020-10-25,4,0,40,2,-20.0,0.0,-16.67,-49.99
2020-10-26,49,0,61,4,1124.72,0.0,52.5,99.95
2020-10-27,49,0,64,6,0.0,0.0,4.92,49.99
2020-10-28,53,0,65,10,8.16,0.0,1.56,66.66
2020-10-29,52,0,62,11,-1.89,0.0,-4.62,10.0
2020-10-30,53,0,62,7,1.92,0.0,0.0,-36.36
2020-10-31,7,12,49,8,-86.79,1200000.0,-20.97,14.28
2020-11-01,4,0,39,3,-42.85,-99.99,-20.41,-62.49
2020-11-02,48,11,53,3,1099.73,1100000.0,35.9,0.0
2020-11-03,57,21,63,6,18.75,90.9,18.87,99.97
2020-11-04,52,19,56,6,-8.77,-9.52,-11.11,0.0
2020-11-05,51,10,58,7,-1.92,-47.37,3.57,16.66
2020-11-06,50,10,57,6,-1.96,0.0,-1.72,-14.28
2020-11-07,6,0,47,5,-88.0,-99.99,-17.54,-16.66
2020-11-08,4,0,42,4,-33.33,0.0,-10.64,-20.0
2020-11-09,93,32,64,4,2224.44,3200000.0,52.38,0.0
2020-11-10,94,11,67,6,1.08,-65.62,4.69,49.99
2020-11-11,82,21,65,5,-12.77,90.9,-2.99,-16.66
2020-11-12,72,11,65,4,-12.19,-47.62,0.0,-20.0
2020-11-13,70,0,64,5,-2.78,-99.99,-1.54,24.99
2020-11-14,9,0,51,4,-87.14,0.0,-20.31,-20.0
2020-11-15,6,0,41,3,-33.33,0.0,-19.61,-24.99
2020-11-16,90,0,60,6,1399.77,0.0,46.34,99.97
2020-11-17,77,21,65,18,-14.44,2100000.0,8.33,199.97
2020-11-18,72,11,66,13,-6.49,-47.62,1.54,-27.78
2020-11-19,71,0,65,11,-1.39,-99.99,-1.52,-15.38
2020-11-20,64,11,65,8,-9.86,1100000.0,0.0,-27.27
2020-11-21,7,0,52,6,-89.06,-99.99,-20.0,-25.0
2020-11-22,5,0,45,3,-28.57,0.0,-13.46,-49.99
2020-11-23,66,21,63,3,1219.76,2100000.0,40.0,0.0
2020-11-24,69,0,69,10,4.55,-100.0,9.52,233.26
2020-11-25,70,21,64,10,1.45,2100000.0,-7.25,0.0
2020-11-26,64,21,64,4,-8.57,0.0,0.0,-59.99
2020-11-27,70,0,61,3,9.37,-100.0,-4.69,-24.99
2020-11-28,7,0,50,3,-90.0,0.0,-18.03,0.0
2020-11-29,4,0,42,4,-42.85,0.0,-16.0,33.32
2020-11-30,64,21,62,4,1499.63,2100000.0,47.62,0.0
2020-12-01,63,21,63,10,-1.56,0.0,1.61,149.96
2020-12-02,62,10,64,7,-1.59,-52.38,1.59,-30.0
2020-12-03,59,0,65,7,-4.84,-99.99,1.56,0.0
2020-12-04,68,0,62,3,15.25,0.0,-4.62,-57.13
2020-12-05,8,0,51,6,-88.23,0.0,-17.74,99.97
2020-12-06,5,0,41,3,-37.5,0.0,-19.61,-49.99
2020-12-07,55,11,60,1,999.8,1100000.0,46.34,-66.64
2020-12-08,44,21,56,5,-20.0,90.9,-6.67,399.6
2020-12-09,65,0,64,5,47.73,-100.0,14.29,0.0
2020-12-10,60,11,63,4,-7.69,1100000.0,-1.56,-20.0
2020-12-11,63,33,61,3,5.0,199.98,-3.17,-24.99
2020-12-12,8,0,51,2,-87.3,-100.0,-16.39,-33.32
2020-12-13,4,12,41,2,-49.99,1200000.0,-19.61,0.0
2020-12-14,85,0,77,37,2024.49,-99.99,87.8,1749.13
2020-12-14,85,0,77,5,0.0,0.0,0.0,-86.48
2020-12-14,85,0,58,37,0.0,0.0,-24.68,639.87
2020-12-14,85,0,58,5,0.0,0.0,0.0,-86.48
2020-12-14,85,0,77,37,0.0,0.0,32.76,639.87
2020-12-14,85,0,77,5,0.0,0.0,0.0,-86.48
2020-12-14,85,0,58,37,0.0,0.0,-24.68,639.87
2020-12-14,85,0,58,5,0.0,0.0,0.0,-86.48
2020-12-14,58,0,77,37,-31.76,0.0,32.76,639.87
2020-12-14,58,0,77,5,0.0,0.0,0.0,-86.48
2020-12-14,58,0,58,37,0.0,0.0,-24.68,639.87
2020-12-14,58,0,58,5,0.0,0.0,0.0,-86.48
2020-12-14,58,0,77,37,0.0,0.0,32.76,639.87
2020-12-14,58,0,77,5,0.0,0.0,0.0,-86.48
2020-12-14,58,0,58,37,0.0,0.0,-24.68,639.87
2020-12-14,58,0,58,5,0.0,0.0,0.0,-86.48
2020-12-15,93,0,88,43,60.34,0.0,51.72,759.85
2020-12-16,85,0,86,38,-8.6,0.0,-2.27,-11.63
2020-12-17,86,63,82,43,1.18,6300000.0,-4.65,13.16
2020-12-18,80,0,79,40,-6.98,-100.0,-3.66,-6.98
2020-12-19,11,0,63,27,-86.25,0.0,-20.25,-32.5
2020-12-20,8,36,56,11,-27.27,3600000.0,-11.11,-59.26
2020-12-21,91,64,78,10,1037.37,77.78,39.29,-9.09
2020-12-22,87,0,78,20,-4.4,-100.0,0.0,99.99
2020-12-23,90,33,75,15,3.45,3300000.0,-3.85,-25.0
2020-12-24,82,36,54,17,-8.89,9.09,-28.0,13.33
2020-12-25,18,0,38,18,-78.05,-100.0,-29.63,5.88
2020-12-26,10,0,54,28,-44.44,0.0,42.1,55.55
2020-12-27,8,0,52,0,-20.0,0.0,-3.7,-100.0
2020-12-28,92,32,81,10,1049.87,3200000.0,55.77,1000000.0
